,author_id,created_at,text,retweet_count,reply_count,like_count,quote_count
90,1436620976591093761,2022-03-24 20:49:16+00:00,"b""#MarketWrap: #Cryptocurrencies rise as #Russia considers #bitcoin for #oil payments; #Dogecoin recovers\n\n#Bitcoin rose 4% in the last 24 hours, compared with a 6% rise in #DOGE.\n\nMost #cryptocurrencies traded higher on Thursday after the chairman of #Russia's Duma committee... https://t.co/pEmgweijsh""",0,1,0,0
91,1466747696170299392,2022-03-24 20:48:34+00:00,b'#Cryptos Rise as #Russia Mulls #Bitcoin for Oil Payments.#Bitcoin rose 4% over the past 24 hours https://t.co/G5nvWeEymk',1,1,0,1
92,1391064893537890308,2022-03-24 20:45:30+00:00,"b""#Russia will accept payment in #gold and #bitcoin will be able to accept  #SHIBA and #DOGECOIN ? I'd love to do business with them \xf0\x9f\x98\x9c""",0,1,1,0
93,1415203040575987714,2022-03-24 20:45:03+00:00,"b'At a critical moment, they realize how crucial cryptocurrency is.\n\n#cryptocurrency #bitcoin #crypto #blockchain #btc #ethereum #forex #money #trading #bitcoinmining #investment #cryptotrading #investing #cryptonews #bitcoins #russia #ukraine #ovo #ovato #digitalmoney https://t.co/RSKajOQbsm'",3,0,8,0
94,1506684434665426946,2022-03-24 20:42:31+00:00,b'Help Meee !! \xe2\x9c\x9d\xef\xb8\x8f\xe2\x9c\x9d\xef\xb8\x8f\xf0\x9f\xaa\x90 I missing 100$  \n\n   Coinbase london34nice@gmail.com \n#ad #Ukraine #Usa #Coinbase #Putin #BTC #xrp #VCS #ETH #war #Spain #France #uk #ICP #ElonMusk #Japan #Binance #Netherlands #Australia #Austria #Italy #Hungary #Envolver #JHOPE #Jesus #Christian #crypto',0,0,1,0
95,1241888781126504449,2022-03-24 20:40:03+00:00,b'My art work for Ukraine please show some support \xf0\x9f\x99\x8c #Ukraine\n#UkraineWar #art #NFTGiveaway\n#NFTartists #NFTCommunity #NFT\n#Bitcoin #cryptocurrency #cryptocurrencies #Ethereum\nhttps://t.co/BRqXVGYnjd',0,0,2,0
96,1503802931925164038,2022-03-24 20:39:11+00:00,b'#Btc \n\xf0\x9f\x92\xac | Comment if you are willing to learn how to create your own signals and make $200-$1000 on daily basis. It depends on your trading portfolio ofcorse but you will either way make a good living trading by yourself with our personal strategies.\n#Cryptocurency #NFTs #Russia https://t.co/7u7Cl1epZH',0,14,18,3
97,25671911,2022-03-24 20:37:21+00:00,"b'Apt, considering the amount of energy required to produce those #botcoin.\n#Russia \n#bitcoin https://t.co/JHwKA67y4P'",0,0,0,0
98,25872456,2022-03-24 20:34:02+00:00,b'The latest The Drewvid Daily! https://t.co/uDvWy7zNys Thanks to @Buddhism_Now @Biz_Ukraine_Mag @RSR108 #bitcoin #ukraine',0,0,0,0
99,1400378624998445057,2022-03-24 20:30:32+00:00,b'MY TOP 4 WINS LAST 6 MONTHS \n@_bitstarz\n\nNO DEPOSIT #BTC #BITCOIN #FREESPINS and WEEKLY FREEROLL TOURNAMENT CLICK=&gt; https://t.co/j0lUEj3WKf\n\n#ukraine #nfts #trending #breakingnews #cryptocurrency https://t.co/axSjbsmLCZ',0,0,0,0
